original_language,budget,revenue,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,language_encoded
en,12000000,11293663,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,12500000,20416563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7
en,12800000,40031879,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,12500000,1227324,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,15000000,5024782,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,20000000,31327899,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,12500000,1083683,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12300000,84460846,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
ko,0,15,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,18
en,12500000,3878993,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,8000000,441306145,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,7000000,470654000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,11000000,235483004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
fr,12516654,8109160,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10
en,25000000,79817939,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,96070507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,12000000,75781642,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,96800000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,15000000,107217396,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
en,12000000,79567667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,12000000,68706993,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7
en,12000000,81272766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7
en,12000000,114194847,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,12000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,39673162,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,12000000,43493123,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,15000000,145000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,12000000,30400000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,5000000,42365581,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7
en,12000000,61141030,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,7
en,12000000,100000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,89800000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7
en,12000000,52223306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,12000000,40855419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7
en,12000000,56309766,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,12000000,31179516,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,31155435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,27281507,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,56298474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,12000000,32726956,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,12000000,307166834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,12000000,22921898,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,25434291,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,54000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7
en,12000000,21133087,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7
en,12000000,100129872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,7
en,12000000,23006849,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7
en,12000000,85512300,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7
en,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,17654912,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,12000000,17292381,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7
en,12000000,22939027,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,42931041,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,13960203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,12000000,12902790,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,21520719,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,31466789,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
de,14000000,85000000,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5
en,12000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,87100449,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
zh,0,92863945,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,36
en,12000000,35485056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,12000000,32248241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,12000000,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,7
en,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,8000000,6739141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,12000000,5542025,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,6754898,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,4922166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,12000000,4939939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,12000000,3148182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ko,11000000,88489643,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,18
en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,12000000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7
en,12000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
it,12400000,8371085,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,12077441,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7
zh,12000000,19271312,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,36
en,12000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,12000000,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,1644755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
ja,12000000,15250000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17
en,1200000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,8000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,12000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
hu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13
en,12000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
zh,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,36
en,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,7
zh,12000000,10652498,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,36
zh,19000000,2570000,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
ja,12000000,11212294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17
en,20000000,17479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7
en,12000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,1200000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,101332962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,83557872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
cs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
en,11500000,57469467,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
ja,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17
en,11500000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
zh,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,36
en,11000000,153083102,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
en,11000000,775398007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,11500000,94073028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,11000000,111858363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7
pt,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25
en,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,7
en,25000000,93617009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,11000000,72778712,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,11000000,64088552,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,11000000,78874843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,11000000,49797148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
en,13000000,97837138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,11000000,41227069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,11000000,39363635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10500000,75902208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7
en,11000000,68233629,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7
en,11000000,31672907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,11000000,38105395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,11000000,23978402,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,37170057,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,11,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,12000000,4884663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,11000000,62076141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,11000000,20000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7
en,24000000,14782676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,24000000,13700000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,11000000,59520298,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,11000000,23430766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,11000000,13110448,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,11000000,61619773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,11000000,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
en,14000000,6413915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,11000000,30000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,10000000,4069090,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,11000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,11000000,2832826,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,11000000,32935319,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,0,16017403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7
en,11000000,2807854,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,11000000,2200000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,0,2945242,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,11000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,10800000,113857533,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
it,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,16
en,11000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
hi,7400000,17000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12
en,14000000,18535191,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,10500000,68700000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7
en,10500000,792910554,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7
en,10000000,17500000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10500000,123509,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
hi,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,12
en,11000000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,7
en,12000000,9622846,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
fr,11000000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10
en,10000000,225933435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,11000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,10000000,163876815,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,10000000,85300000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,28000000,90449929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,118587880,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,10000000,103166989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,10000000,139352633,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,10000000,91196419,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,6000000,57231524,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,13800000,52293982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,50100000,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7
en,10000000,50752337,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,183474602,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7
en,12000000,41205099,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,59217789,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,10000000,40485039,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,10000000,37402877,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7
en,10000000,136836156,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,44460850,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
en,12305523,36230219,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,10000000,57500000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,10000000,64188367,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7
en,10000000,33583175,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7
en,20000000,33526835,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,104303851,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,10000000,25754284,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,32101000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7
en,9000000,32973937,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,10000000,30652890,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,29450919,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,7
en,15000000,30050028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,10000000,29392418,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,8500000,34411240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,12000000,38368909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,10000000,25605015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,10000000,33697647,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,65000000,143695338,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,20766616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7
en,10000000,52882018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,14000000,24637469,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,10000000,42333295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,7
en,10000000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,9000000,17096053,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,66821036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,10000000,85978266,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7
en,10000000,16153593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,11000000,48572000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,12600000,28650575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,10000000,15795189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7
en,25000000,15156200,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,10000000,21587700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,20342161,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,10000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,6400000,35057696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,17297244,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,10000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,5000000,58978653,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,10000000,12827813,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,10571408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,28883511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,9898412,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,8801940,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7
en,10000000,6110000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,6000000,32438988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,9636289,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7
en,0,6861102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,20000000,23875127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,6842058,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,10000000,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7
en,18000000,9495408,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,7
en,10000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,9500000,7800000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,33000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,10000000,2154696,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
en,9000000,21571189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
en,10000000,7177143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7
